,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,pIC50,nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nN,nO,nS,nF,nCl,nBr,nX,ATS0m,ATS0s,AATS0m,AATS1m,AATS0e,AATS6e,AATS8e,AATS0p,AATS0i,AATS1i,AATS3i,AATS4i,AATS6i,AATS8s,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC1p,ATSC5p,ATSC7p,ATSC8p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC1s,ATSC2s,ATSC3s,ATSC5s,ATSC6s,ATSC8s,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC6c,AATSC7c,AATSC4m,AATSC6m,AATSC7m,AATSC8m,AATSC3v,AATSC4v,AATSC7v,AATSC4e,AATSC8e,AATSC0p,AATSC3p,AATSC4p,AATSC7p,AATSC0i,AATSC3i,AATSC4i,AATSC7i,AATSC8i,AATSC1s,AATSC3s,AATSC6s,AATSC8s,MATS1c,MATS3m,MATS1s,MATS2s,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS2v,GATS3v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS2p,GATS3p,GATS5p,GATS6p,GATS1i,GATS2i,GATS3i,GATS5i,GATS6i,GATS8i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,SM1_DzZ,VE1_DzZ,VE3_DzZ,VR1_DzZ,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VE1_Dzp,VE3_Dzp,VR1_Dzp,VR1_Dzi,VE1_Dzs,VR1_Dzs,nBase,BCUTw-1l,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBondsD,nBondsT,SpMax2_Bhm,SpMax3_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin6_Bhm,SpMax1_Bhv,SpMin1_Bhv,SpMin8_Bhe,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,SCH-3,SCH-5,SCH-6,VCH-5,VCH-6,SC-4,SC-5,VC-3,VC-5,ASP-0,AVP-0,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR3_Dt,nHBd,nHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHdNH,nHssNH,nHaaNH,nHdsCH,nHCsats,nHCsatu,nHAvin,nsCH3,ndssC,naasC,naaaC,ndsN,naaN,nsssN,naasN,ndO,nssO,nsOm,SHBint3,SHBint4,SHBint6,SHBint8,SHBint10,SdssC,SaasC,SaaaC,SssssC,minHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint10,minHsOH,minHdsCH,minHCsats,minsCH3,minaaCH,minaasC,minaaN,minsssN,minsF,maxHBd,maxHBa,maxHBint4,maxHaaCH,maxHother,maxdssC,maxaaN,hmax,hmin,gmin,ETA_dAlpha_A,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_Shape_P,ETA_Shape_Y,ETA_BetaP_s,ETA_Beta_ns_d,ETA_EtaP_F,ETA_Eta_B,ETA_EtaP_B,ETA_EtaP_B_RC,FMF,nHBAcc,IC1,IC2,IC3,SIC0,SIC1,SIC2,SIC3,MIC0,MIC1,Kier3,nAtomLC,nAtomP,nAtomLAC,MDEC-11,MDEO-11,MDEO-22,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_S,R_TpiPCTPC,PetitjeanNumber,n6Ring,nHeteroRing,n6HeteroRing,RotBFrac,nRotBt,RotBtFrac,LipinskiFailures,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,VE1_D,VR3_D,TopoPSA,XLogP,PubchemFP2,PubchemFP3,PubchemFP12,PubchemFP13,PubchemFP16,PubchemFP19,PubchemFP20,PubchemFP24,PubchemFP38,PubchemFP179,PubchemFP185,PubchemFP192,PubchemFP193,PubchemFP199,PubchemFP206,PubchemFP207,PubchemFP258,PubchemFP259,PubchemFP260,PubchemFP261,PubchemFP299,PubchemFP338,PubchemFP340,PubchemFP357,PubchemFP375,PubchemFP377,PubchemFP378,PubchemFP379,PubchemFP391,PubchemFP392,PubchemFP401,PubchemFP431,PubchemFP476,PubchemFP485,PubchemFP494,PubchemFP510,PubchemFP519,PubchemFP526,PubchemFP528,PubchemFP542,PubchemFP548,PubchemFP566,PubchemFP575,PubchemFP580,PubchemFP593,PubchemFP644,PubchemFP652,PubchemFP679,PubchemFP681,PubchemFP688,PubchemFP691,PubchemFP699,PubchemFP713,PubchemFP714,PubchemFP716,PubchemFP717,PubchemFP718,PubchemFP721,PubchemFP729,PubchemFP737,PubchemFP738,PubchemFP739,PubchemFP742,PubchemFP750,PubchemFP752,PubchemFP755,PubchemFP759
0,CHEMBL1170766,N#Cc1ccc(Nc2ncnc3c(=N)n(NC(=O)c4ccncc4)cnc23)cc1,17.2,active,7.764471553092451,0,-1.4971,2.24130841,25.6387,52.81030899999998,22,9,1,0,0.0,0.0,0.0,0.0,4775.959573000007,243.9722222222222,113.71332316666684,116.42935679999998,7.994673238095233,7.949216906666669,7.962848112676061,1.6738636134056408,164.27700221708898,152.12272209717565,160.08105132007202,164.44390155291353,161.0845908302619,4.228482003129891,0.8308100007027808,-0.4336992228665517,-0.0336128004824078,0.2568743867121347,-0.4607639273995529,0.275810622636465,0.1686795276346425,-0.3349684701937153,0.2285523665772431,26.33320162074827,-136.47555446088438,-97.37634797392292,-249.1952333531748,102.57011940532846,-283.8054523860544,-146.7153968129254,28.02507470691592,31.13395302513515,-211.3156421409369,-526.3808336486352,-549.9302394635774,606.0012261012254,-170.47667417207822,-247.7863579699957,136.72968678576808,-0.3363173265306108,0.1724032993197307,0.6915698185941053,-1.0777636984126953,0.0988448594104355,-0.0685461156462579,-0.8714493469387782,0.1910525419501137,-0.185456578647143,3.9344791577388345,-1.8583770824981465,0.9540977017574694,-13.081998555049063,1.9727335575365528,-7.005453088502209,-46.26938170904299,34.81211303885438,18.41795702406051,-34.06741479812336,4.221445202271765,-6.0650510204081565,-3.470379818594104,3.719923154446964,4.027037666918627,-3.7737622826908495,1.711341017888638,0.0197811904929233,-0.0096377605081455,-0.0004871420359769248,0.0029190271217288,-0.0050633398615335,0.0022490603684619,-0.004294467566586,-2.738409157727196,-3.784072698480725,-1.880966625806736,0.3947193620692382,-5.981600382370854,-6.043189444654697,-3.176748179102509,-0.0118435571254142,0.0026908808725368,0.1935679331927851,-0.0297970816735148,-0.0384448815358348,-0.0238253472115147,1.9266846134227176,-0.0796074214602523,-0.5084547440554175,-0.4367617281810687,0.059456974679884,-0.1347789115646257,0.0422718540278064,-0.050316830435878,0.0241033946181498,-0.4872184265953795,-0.0364075872222395,-0.0825672142850251,-0.030811554217489,0.967391435167386,0.8833872556806678,1.4057821889887074,0.993952057826632,0.8793812568957934,1.1536047275828742,0.8907371502215767,0.8028716895796374,0.9171940651098706,1.0933012262621176,1.0289875581167958,1.0411723869613427,1.0386557697847465,1.055001549681852,0.8867593594325694,1.04466065152711,1.0795801277210049,0.9573643175828692,0.859819253303226,0.8055497570163433,0.8373341732287123,1.2976049705839638,1.2501123932009433,0.941836281241123,1.0173129439627722,0.942659742282346,1.0877745402600485,0.7093031448400214,0.9463030913648922,1.2589078915206997,1.0762402270960951,1.0638483139525003,0.7600407177501459,0.879314225876133,0.9331005484015517,0.6408478920069586,0.6026005335955034,0.7831161408121404,1.284496877024443,1.2023063867118895,0.7940459767897281,0.8883075231171433,1.005484290545659,1.5357142857140644,0.0234754313297478,-10.880222552152086,1040.0280475114744,0.1080080008532147,0.0037244138225246,-6.45409492062016,545.855906852383,0.16226068431128,-5.273798116482199,2735.2246327823686,2679.5963469056487,0.0483366269525493,832.3364679672954,0,11.849999999999982,-0.2903222311306642,0.2219554775254205,4.231617238018041,10.09364808810166,2.0,1.0,3.829259611686639,3.791551087938392,2.0144957427065977,1.930155588801283,1.8781163113975543,1.1064390087262952,3.945514583457648,2.1355714432095363,0.7986202314843558,4.524143754421125,4.435065316133649,4.223637097246683,3.799121656623827,5,9,2,0,0,0,0.0,0.0,0.3089923432488318,0.0,0.0814904909872567,0.0,0.4162405324940669,0.5891875564947522,0.0706477760451918,0.6971368173406185,0.512587329495168,0.013116005755066,0.000452276060519519,-12.568373745531416,959.779274595032,19.913439673613688,3.0,5.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,6.240203421920754,0.0,3.0198846499970022,5.7255610780678285,0.0,-0.4055211544500376,2.0549720282284603,0.6295770082724452,0.0,0.4645884397338672,1.1841141782700224,-0.4055211544500376,0.6122572407007862,1.3386552978596653,0.0,0.55012575854922,1.202809394835524,0.0,5.7255610780678285,0.0,0.0,0.0,0.0,0.0,1.3085922706241973,0.4007926907881818,3.871053707455368,0.0,0.0,0.5858459710448867,12.32394219999885,0.0,0.8030386248852157,0.8030386248852157,0.0,4.2946110481229525,0.8030386248852157,0.1459930870496346,-0.4055211544500376,0.0,0.12672,0.05162,0.08437,0.32754,0.68966,1.5,1.2588,0.26185,0.00903,0.02089,0.5952380952380952,10,3.898768471512081,4.7849418274376445,4.963745994207333,0.3052476250767963,0.7230228055645459,0.8873627889976617,0.9205218471076992,15.462381024534306,40.10216917920728,5.437517954610744,3,29,0,0.0,0.0,0.0,3.2765809459574604,1.9309787692112597,0.0,0.087,2.201000000000001,3.978,11.129857421875,0.4705882352941176,4.0,3.0,3.0,0.15625,5.0,0.15625,0,0.1526374859708192,0.15625,0.0757575757575757,0.0372340425531914,0.042710027100271,0.0235042735042734,0.0152895752895753,0.013938492063492,0.0101116990005878,0.0070052083333333,0.0076318742985409,0.0326890140741853,18.8688157032874,145.26,1.964,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,CHEMBL1171167,N=c1c2ncnc(Nc3ccccc3)c2ncn1NC(=O)c1ccncc1,4.3,active,8.366531544420413,0,-1.5318,2.34641124,19.4401,50.61710199999998,22,8,1,0,0.0,0.0,0.0,0.0,4436.515467000007,203.94444444444443,108.20769431707332,112.24831695454549,7.920794829268289,7.907670000000004,7.899307420289857,1.627999626045999,164.5492030790728,152.4589172674046,161.34956343691675,164.7323508998636,161.19226412694456,3.837359098228663,0.7405141050897537,-0.4109525354526202,-0.0146319580970461,0.2429619847573831,-0.4355914842389092,0.2990878284548973,0.0740586675926513,-0.2699415097305048,0.2058999961210024,41.98909723735929,-139.14685018084387,21.439971438429936,-51.535180384889706,113.34376973170748,-232.5331592427123,-216.50111074300983,-159.02356473587128,23.96263324953071,-296.80417501250696,-401.9607429054072,-375.8621300207692,567.3151611697142,-97.52096595326876,-348.69403977648824,-111.20996339550804,-0.2773091445568094,0.2640335038667496,0.8634566853063681,-0.7375736799524057,0.3102627317073225,-0.1604518096371194,-0.8369127352766224,0.0397202117787038,-0.2608156845537092,3.7705360947827056,-2.1954963142514825,-0.0145630106543027,-13.442487628464317,-1.9031688514101428,-4.515479763772097,-43.73393414586997,38.08608327905006,13.861735529080974,-32.16725587491249,0.5227813079249217,-7.350089232599642,-2.627767863044482,5.931588340273645,14.066395663956632,-3.760873157512064,-1.8122149514178096,0.0180613196363354,-0.0093398303511959,-0.00021517585436832588,0.0028251393576439,-0.0050067986694127,0.001000792805306,-0.0035518619701382,-0.5923583952286173,-3.1423399897663824,-2.848698825565919,-2.304689343998134,-4.67396212680706,-4.320254368054818,-4.588079470743266,-0.0084778583902575,0.000575655243169621,0.19985209219805,-0.025613806114489,-0.0342262223387914,-0.0288881093980458,1.8595190418210117,-0.0525055786485127,-0.5026888982283905,-0.4232533667751643,0.007576540694564,-0.1670474825590827,0.0689719574450423,-0.0508226102366495,-0.0262639848031566,-0.5171178263412272,0.0078373598986307,-0.1292088940737934,-0.0298903195829316,1.006414365362742,0.929903747425626,1.4921956603842828,1.0325372617466204,0.974070606303478,1.1701555596068114,0.9174220238410202,0.8316551569446399,0.8947895611172102,1.0096961881653983,0.9854530102752056,1.007666230816258,1.0407490803570751,1.1262346805145769,0.9268752080866558,1.0115795716967888,1.0810208442521196,1.0193685199484095,0.8614337749171227,0.8120295174669462,0.8336478164207001,1.2762747376111645,1.2436631427041895,0.9683211700756476,1.0213260063551162,0.9864824773864784,1.0589883625076395,0.6867820231224578,0.9283806598333568,1.3019252171819455,1.1316729967403063,1.0618521974223012,0.7444426980425995,0.9228374500044562,0.957637816324686,0.7227015935060617,0.6806381132682627,0.8629631589241413,1.3172127604747434,1.2695876683964311,0.9369021620101656,0.9465853852146152,1.175676892247401,1.392857142856954,0.0620046392623813,-7.507474388794339,400.78770690786826,0.1477505277215546,0.0054722417674649,-5.16302113765361,440.376539571372,0.1889758721428552,-4.498567018267371,360.07765744204767,379.4039331900594,0.0782502013499015,456.1195928926063,0,11.85,-0.2900740153618384,0.2221174514500276,5.208489465933048,10.082411471762397,2.0,0.0,3.804235041305426,3.761290476719014,2.013854931581318,1.925116269043308,1.877738041880433,1.098191159390567,3.944192301320573,2.135372596936488,0.7986202314843528,4.547998668293786,4.236002703226992,3.858429584956697,3.803801944319346,5,10,1,0,0,0,0.0,0.0,0.3277210825314642,0.0,0.0857877281644581,0.0,0.4162405324940669,0.5058542231614188,0.0706477760451918,0.6903562012477154,0.5183396010759089,0.090589787951829,0.0033551773315492,-6.483817227733862,562.9880202392285,17.09979754358246,3.0,5.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,6.215656086966991,0.0,3.0263116560317203,5.586458564237328,0.0,-0.3807961592580098,1.7425723149287438,0.737706128747796,0.0,0.4543843581012141,1.2126908541194257,-0.3807961592580098,0.6274332700821292,1.348799520701241,0.0,0.5510277553242684,1.184549828186777,0.0,5.586458564237328,0.0,0.0,0.0,0.0,0.0,1.349556776797037,0.4223312641399419,3.877280779575065,0.0,0.0,0.58288739116323,12.294566185293167,0.0,0.7943402777777777,0.7943402777777777,0.0,4.313229875283446,0.7943402777777777,0.146579506802721,-0.3807961592580098,0.0,0.12199,0.05469,0.05851,0.31117,0.69444,1.5,1.20426,0.1937,0.00717,0.01991,0.6097560975609756,9,3.6086439007299504,4.567152688604263,4.9001157240775095,0.3063740596477192,0.6735620853739515,0.8524700618244087,0.914618415248928,15.321887925582809,36.15818225586596,4.950743801652893,3,27,0,0.0,0.0,0.0,3.2765809459574604,1.9309787692112597,0.0,0.003,2.0810000000000004,3.503,10.964828905401736,0.4666666666666667,4.0,3.0,3.0,0.1666666666666666,5.0,0.1666666666666666,0,0.0866238138965411,0.1333333333333333,0.070460704607046,0.0392441860465116,0.04,0.021584084084084,0.0138775510204081,0.0125325520833333,0.0090199042579994,0.00625,0.005774920926436,0.0407721467882886,15.733054733067888,121.47,2.8270000000000004,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CHEMBL1172293,N=c1c2ncnc(Nc3ccc(F)cc3)c2ncn1NC(=O)c1ccncc1,0.91,active,9.040958607678906,0,-1.0521,1.10691441,20.3126,50.50730899999999,22,8,1,0,1.0,0.0,0.0,1.0,4796.438727149776,265.7222222222222,116.98631041828725,117.15928815534548,8.147173756097557,8.009236270270273,8.076552173913049,1.624722457635048,167.44277156238385,153.43763106574778,163.56046361838764,166.4228567444544,162.4769763945561,4.476650563607087,0.8174985812466027,-0.4439784518559406,-0.0042923318351833,0.2331001295513258,-0.497243619017838,0.423633821007192,-0.0057475766128905,-0.2340702361531478,0.1815640656549987,24.3225342403439,-120.5031486032542,-204.663313768851,-292.18111199721363,202.8501516848623,-346.7007312612604,-65.74462935003353,67.57147361571052,27.342535203144,-252.16920432121577,-467.3871665758035,-461.76059127333457,590.2659616703999,-134.51711129258757,-295.0818340286102,14.032858882139209,-0.4312661130279595,-0.0587109196906583,-0.0967591100535374,-1.5942742534205785,0.6771669268292703,-0.5953638286734091,-0.3304364568709135,0.330599107674004,-0.2699533381294172,3.7605553621177066,-2.2313777727457422,-0.1314908028198353,-15.93893918983779,-10.596562935456738,-9.36539815688496,-44.9314449475134,41.83866875778493,12.213309206001613,-30.663685725218816,-7.326225227075032,-10.00049573666468,-2.5031066164320195,-8.212043096040718,16.113821138211375,-13.289328442064912,2.1254544252759544,0.0199389897865025,-0.0100904193603622,-6.312252698799058e-05,0.0027104666226898,-0.0057154438967567,-7.76699542282512e-05,-0.0030798715283308,-3.3584035861748696,-4.685145017044059,-0.8650609125004413,0.9792967190682684,-5.434734495067483,-5.307593003141776,-3.882655710902766,-0.0183249914186273,0.0047912914155652,0.202968155873311,-0.0252537079184747,-0.0335870728789609,-0.0293602338519176,2.3648931498564747,-0.1088999785684297,-0.5164533902013034,-0.403469549016037,-0.1061771772039859,-0.2272839940151063,-0.0954888732097758,-0.1795855194873636,0.0308036873228399,-0.5060647238604281,-0.0727215112425013,-0.1057520119775044,-0.0171273519326077,0.974350311957212,0.9296507116549542,1.4388076476498337,0.8902872923093668,0.9854021573171696,1.0926385657031945,0.9382357041642596,0.776717066615232,0.9569112439011837,1.0799792377930235,0.9316970157989194,1.0301198311177582,0.9692095297908117,1.0323930924886655,0.9095089799170474,1.0266583254821295,1.0886767107521325,0.9909114087977836,0.7479741267466851,0.7674181265669594,0.9660119440124826,1.1647387764417387,0.841434555251287,0.8818621188609052,0.798245110349108,0.987761271172585,1.05639023452706,0.6793796022618165,0.9220652656219148,1.1761082753187708,1.0870629683048456,1.0610416823440565,0.6041448653168265,0.8570142210914831,0.9696887898848012,0.6376329610633253,0.640111005882263,0.9592652234193858,1.1526704240258896,0.8393689163629662,0.8375859829012946,0.7529121738701144,1.0226382556903193,1.7261904761903395,0.0277897548583364,-10.03264599815852,461.87031491846886,0.1103753862503396,0.0039419780803692,-6.170830737756471,3366.9782453618564,0.1198235427764198,-5.940858266771131,504.4002462306087,521.9358424607674,0.067541145832925,450.3882192896448,0,11.850000000000009,-0.2900813507054297,0.2221384145394213,4.021243925026669,10.08170025863214,2.0,0.0,3.817452327913178,3.786778261445099,2.0118342251448325,1.909317457770436,1.875922077401484,1.0891951224621337,3.944585029505562,2.1354121830592083,0.7986202314843536,4.752090910941552,4.577040612053003,4.250337795702693,3.816334925601518,5,10,1,0,0,0,0.0,0.0,0.3089923432488318,0.0,0.0814904909872567,0.0,0.4162405324940669,0.5688483019962901,0.0706477760451918,0.696780747203264,0.5105636940310407,0.0482743473350254,0.0017240838333937,-8.486393917369575,567.0107753240065,17.753059261408673,3.0,6.0,2.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,6.258584288401012,0.0,3.0213325701828406,5.92646529083918,6.8440299397456,-0.4159566896108477,1.008485350223925,0.5725695494247087,0.0,0.4821621358789918,1.166437410593255,-0.4159566896108477,0.610732217341572,1.3464024507094077,0.0,0.5624119532608043,1.239877004482808,0.0,5.92646529083918,6.8440299397456,0.0,0.0,0.0,0.0,1.2806910360562958,-0.3512539847015092,3.861281824846115,0.0,13.071412206955406,0.5898318356076744,13.071412206955406,0.0,0.8077587746148351,0.8077587746148351,0.0,4.256709813555052,0.8077587746148351,0.1558387660619803,-0.4159566896108477,0.0,0.1345,0.05627,0.07949,0.34324,0.69643,2.0,1.23467,0.29986,0.01071,0.023,0.6097560975609756,9,3.827575030149778,4.735362370366206,4.967308102179058,0.3300345407346234,0.7144261085754274,0.8838668045190108,0.9271600346384608,17.80050693719319,39.84009124001869,5.201600492459218,3,27,0,0.0,0.0,0.0,3.2765809459574604,1.9309787692112597,0.0,0.087,2.0240000000000005,3.554,10.873427380181347,0.5,4.0,3.0,3.0,0.1612903225806451,6.0,0.1935483870967742,0,0.1154984185287215,0.1612903225806451,0.0775193798449612,0.0388888888888888,0.0438746438746439,0.0224780701754385,0.0157142857142857,0.0143484477124183,0.0108339632149155,0.0075297619047619,0.0067940246193365,0.0086863519610235,16.984085925892455,121.47,2.5750000000000006,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CHEMBL1172698,COc1ccc(Nc2ncnc3c(=N)n(NC(=O)c4ccncc4)cnc23)cc1,1.59,active,8.79860287567955,0,-1.5836,2.5077889600000005,26.7559,54.512687999999976,22,8,2,0,0.0,0.0,0.0,0.0,4838.779717000008,220.9722222222222,107.52843815555572,111.40558541666664,7.979594399999994,7.872273095238099,7.949302233766238,1.5793180995018643,165.0799616040663,152.52341900045008,160.32960023781908,163.0003881671879,162.63389086050103,3.8470418470418473,0.897576652482095,-0.4569668630459113,-0.0523255276945729,0.2409712293304749,-0.4996413216846571,0.4614738953289983,-0.0331024267210474,-0.2649455763446268,0.2120472802841836,60.06608082370401,4.34898368148194,-146.54885856987613,-408.06517294469086,352.155256877531,2.366758752592972,-221.1910318266661,144.22204229728416,-18.115019801725808,135.9747668117786,-485.5464294390739,-828.6034778498583,606.637108974839,190.1566715153705,-317.5914231455404,101.88563210395532,-0.3742680651851836,-0.3108473185185144,0.2891380819753115,-1.1773296928395045,1.0735929738271608,-0.1627760474074082,-0.7173046933333336,0.470185912098766,-0.7645409814291177,3.4054040454958967,-1.94855593330884,0.1840604451193401,-17.654424531325635,5.181372402497972,-3.4171280918324456,-49.44040806910526,33.68891346410362,11.752432171056345,-26.62431742040441,-2.233952105375465,-7.718106995884773,-3.4094650205761345,3.295610425240055,20.43347050754457,-1.196502057613169,3.823731138545957,0.0199461478329354,-0.0095201429801231,-0.0006976737025943066,0.002648035487148,-0.0051509414606665,-0.00039407650858389785,-0.0032709330412916,-4.20685745303805,0.0281756994356306,-2.7307534793415567,1.8730135363283655,-5.335675048781032,-8.542303895359364,-3.920881767228893,-0.0121374195138093,0.0061063105467372,0.2024668106004621,-0.0249048406725178,-0.0473271688650003,-0.0240562460902325,1.7914963786947848,-0.0375508581520048,-0.5096949285474769,-0.3286952767951161,-0.0290123650048761,-0.1607938957475994,0.0362154991784621,-0.0142440721144424,0.0496588459551423,-0.4772923102677158,-0.0487479175417966,-0.1263814016172506,-0.0357304582210242,1.1036551375546442,0.9669726505379068,1.3598301285359993,0.7619772753024546,0.961944249321649,1.1731933478272518,0.9447802269890602,0.8191843388006301,0.9139967225199236,1.074213831558795,0.92650933887303,0.9424049827962562,1.007718318317755,0.9723518223721552,0.8162038614998464,1.0069031748579844,1.0409745806588853,0.939940832037743,0.889219773590223,1.043274170788959,0.937728546530898,1.175506704520164,0.8857736927321244,0.8840341106255298,0.9439595024519152,0.8702967497826406,1.0577320074134131,0.7723200403222803,0.8984753344019506,1.3668694668365908,1.0680499591277528,1.0936639958984302,0.7776097208950274,0.9341208817913608,0.98933993984419,0.737385444743935,0.7333649595687328,0.8943751666123632,1.2976986133881672,1.117563564620557,0.8927916827108199,0.9415393830488166,1.0883172891798223,1.6428571428569256,0.0219150466616841,-11.079687266114307,916.8363988313292,0.049797757485587,0.0017171640512271,-8.69937744648845,583.667908639085,0.0547976085751809,-8.421915302846305,643.9406664744383,874.772613142993,0.0507948723624114,970.2588650691316,0,11.849999999999978,-0.3739519659289431,0.2223173091121528,4.751614380600818,10.091006627040706,2.0,0.0,3.814054479804074,3.784528613307983,2.012223329322115,1.9139681221982812,1.8767076232294229,1.123847449987823,3.9445641147833865,2.135403790945105,0.7986202314843522,4.564717171701997,4.244465953992001,3.887895311032144,3.811031302264015,5,10,1,0,0,0,0.0,0.0,0.3089923432488318,0.0,0.0814904909872567,0.0,0.4162405324940669,0.573895604905396,0.0706477760451918,0.6971368173406185,0.5284850775973716,0.013116005755066,0.000452276060519519,-12.568373745531416,959.779274595032,19.913439673613688,3.0,6.0,2.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,6.23245126680341,0.0,3.0345029352758166,5.651024281717151,2.648825450213976,-0.3910301509480451,2.375295157480161,0.6909890453094822,0.0,0.4580691653574499,1.203627493237883,-0.3910301509480451,0.6189619246250475,1.3399749075438645,0.0,0.5513446412287568,1.1935919727257032,0.0,5.651024281717151,2.648825450213976,0.0,0.0,0.0,1.5999753933454262,1.3362465916118516,0.413468427749633,3.8799391788552566,0.0,0.0,0.5834010335037954,12.336617936960302,0.0,0.7997741620752985,0.7997741620752985,0.0,4.322265369110607,0.7997741620752985,0.1421659265558075,-0.3910301509480451,0.0,0.11549,0.0528,0.09227,0.32918,0.69828,2.0,1.22303,0.26185,0.00903,0.02089,0.5555555555555556,9,3.9922099084326974,4.819305040629888,5.030633374059375,0.3092369136566317,0.7269331204617943,0.8775371365724867,0.916017469116473,16.233642292751387,38.781709419481935,5.437517954610744,3,28,0,0.0,0.0,0.0,3.2765809459574604,1.9309787692112597,0.0,0.003,2.242000000000001,3.664,10.705857421875,0.4705882352941176,4.0,3.0,3.0,0.1875,7.0,0.21875,0,0.1526374859708192,0.15625,0.0757575757575757,0.0372340425531914,0.042710027100271,0.0235042735042734,0.0152895752895753,0.013938492063492,0.0101116990005878,0.0070052083333333,0.0076318742985409,0.0326890140741853,18.8688157032874,130.7,2.172,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
